tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
s__Domibacillus_tundrae,g__Domibacillus,rank_6,s__Domibacillus_tundrae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Domibacillaceae,g__Domibacillus,s__Domibacillus_tundrae
g__Polynucleobacter,f__Burkholderiaceae,rank_5,g__Polynucleobacter,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Polynucleobacter,
g__Clostridium_AM,f__Clostridiaceae,rank_5,g__Clostridium_AM,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_AM,
s__Clostridium_AM_carboxidivorans,g__Clostridium_AM,rank_6,s__Clostridium_AM_carboxidivorans,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_AM,s__Clostridium_AM_carboxidivorans
s__Cellulosilyticum_lentocellum,g__Cellulosilyticum,rank_6,s__Cellulosilyticum_lentocellum,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Cellulosilyticaceae,g__Cellulosilyticum,s__Cellulosilyticum_lentocellum
s__Deinococcus_ficus,g__Deinococcus,rank_6,s__Deinococcus_ficus,Root,d__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__Deinococcus_ficus
g__Xylella,f__Xanthomonadaceae,rank_5,g__Xylella,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xylella,
s__Xylella_fastidiosa,g__Xylella,rank_6,s__Xylella_fastidiosa,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xylella,s__Xylella_fastidiosa
s__Kushneria_marisflavi,g__Kushneria,rank_6,s__Kushneria_marisflavi,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halomonadaceae,g__Kushneria,s__Kushneria_marisflavi
g__Solibacillus,f__Planococcaceae,rank_5,g__Solibacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Solibacillus,
s__Solibacillus_silvestris_A,g__Solibacillus,rank_6,s__Solibacillus_silvestris_A,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Solibacillus,s__Solibacillus_silvestris_A
g__Nitrospira_A,f__Nitrospiraceae,rank_5,g__Nitrospira_A,Root,d__Bacteria,p__Nitrospirota,c__Nitrospiria,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira_A,
s__Nitrospira_A_sp1,g__Nitrospira_A,rank_6,s__Nitrospira_A_sp1,Root,d__Bacteria,p__Nitrospirota,c__Nitrospiria,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira_A,s__Nitrospira_A_sp1
o__PCC-7407,c__Oxyphotobacteria,rank_3,o__PCC-7407,Root,d__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__PCC-7407,,,
f__PCC-7407,o__PCC-7407,rank_4,f__PCC-7407,Root,d__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__PCC-7407,f__PCC-7407,,
g__PCC-7407,f__PCC-7407,rank_5,g__PCC-7407,Root,d__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__PCC-7407,f__PCC-7407,g__PCC-7407,
g__Commensalibacter,f__Acetobacteraceae,rank_5,g__Commensalibacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Commensalibacter,
s__Helicobacter_E_heilmannii,g__Helicobacter_E,rank_6,s__Helicobacter_E_heilmannii,Root,d__Bacteria,p__Epsilonbacterota,c__Campylobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter_E,s__Helicobacter_E_heilmannii
g__Flavisolibacter,f__Chitinophagaceae,rank_5,g__Flavisolibacter,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,
f__Calditerrivibrionaceae,o__Deferribacterales,rank_4,f__Calditerrivibrionaceae,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Calditerrivibrionaceae,,
g__Calditerrivibrio,f__Calditerrivibrionaceae,rank_5,g__Calditerrivibrio,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Calditerrivibrionaceae,g__Calditerrivibrio,
s__Calditerrivibrio_nitroreducens,g__Calditerrivibrio,rank_6,s__Calditerrivibrio_nitroreducens,Root,d__Bacteria,p__Deferribacteres,c__Deferribacteres,o__Deferribacterales,f__Calditerrivibrionaceae,g__Calditerrivibrio,s__Calditerrivibrio_nitroreducens
s__Oribacterium_sinus,g__Oribacterium,rank_6,s__Oribacterium_sinus,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Oribacterium,s__Oribacterium_sinus
s__Fibrella_aestuarina,g__Fibrella,rank_6,s__Fibrella_aestuarina,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__Fibrella,s__Fibrella_aestuarina
s__Buchnera_aphidicola_K,g__Buchnera,rank_6,s__Buchnera_aphidicola_K,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Buchnera,s__Buchnera_aphidicola_K
g__Pandoraea,f__Burkholderiaceae,rank_5,g__Pandoraea,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Pandoraea,
s__Pandoraea_vervacti,g__Pandoraea,rank_6,s__Pandoraea_vervacti,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Pandoraea,s__Pandoraea_vervacti
g__Mariprofundus,f__Mariprofundaceae,rank_5,g__Mariprofundus,Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,g__Mariprofundus,
s__Mariprofundus_ferrooxydans,g__Mariprofundus,rank_6,s__Mariprofundus_ferrooxydans,Root,d__Bacteria,p__Proteobacteria,c__Zetaproteobacteria,o__Mariprofundales,f__Mariprofundaceae,g__Mariprofundus,s__Mariprofundus_ferrooxydans
o__Eurycoccales,c__Oxyphotobacteria,rank_3,o__Eurycoccales,Root,d__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Eurycoccales,,,
f__PCC-7336,o__Eurycoccales,rank_4,f__PCC-7336,Root,d__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Eurycoccales,f__PCC-7336,,
g__PCC-7336,f__PCC-7336,rank_5,g__PCC-7336,Root,d__Bacteria,p__Cyanobacteria,c__Oxyphotobacteria,o__Eurycoccales,f__PCC-7336,g__PCC-7336,
g__Gramella,f__Flavobacteriaceae,rank_5,g__Gramella,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Gramella,
g__Rubritepida,f__Acetobacteraceae,rank_5,g__Rubritepida,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Rubritepida,
s__Rubritepida_flocculans,g__Rubritepida,rank_6,s__Rubritepida_flocculans,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Rubritepida,s__Rubritepida_flocculans
g__Spirochaeta_D,f__Salinispiraceae,rank_5,g__Spirochaeta_D,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Salinispiraceae,g__Spirochaeta_D,
s__Spirochaeta_D_lutea,g__Spirochaeta_D,rank_6,s__Spirochaeta_D_lutea,Root,d__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Salinispiraceae,g__Spirochaeta_D,s__Spirochaeta_D_lutea
g__Tetrasphaera,f__Dermatophilaceae,rank_5,g__Tetrasphaera,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermatophilaceae,g__Tetrasphaera,
s__Tetrasphaera_elongata,g__Tetrasphaera,rank_6,s__Tetrasphaera_elongata,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermatophilaceae,g__Tetrasphaera,s__Tetrasphaera_elongata
s__Deinococcus_reticulitermitis,g__Deinococcus,rank_6,s__Deinococcus_reticulitermitis,Root,d__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__Deinococcus_reticulitermitis
g__117,f__Xanthobacteraceae,rank_5,g__117,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__117,
g__41-12-T18,f__Methylophagaceae,rank_5,g__41-12-T18,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nitrosococcales,f__Methylophagaceae,g__41-12-T18,
s__Bacillus_AO_pseudofirmus,g__Bacillus_AO,rank_6,s__Bacillus_AO_pseudofirmus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae_F,g__Bacillus_AO,s__Bacillus_AO_pseudofirmus
s__Desulfosporosinus_sp3,g__Desulfosporosinus,rank_6,s__Desulfosporosinus_sp3,Root,d__Bacteria,p__Firmicutes_B,c__Desulfitobacteriia,o__Desulfitobacteriales,f__Desulfitobacteriaceae,g__Desulfosporosinus,s__Desulfosporosinus_sp3
g__Allobaculum,f__Erysipelotrichaceae,rank_5,g__Allobaculum,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Allobaculum,
s__Allobaculum_stercoricanis,g__Allobaculum,rank_6,s__Allobaculum_stercoricanis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Allobaculum,s__Allobaculum_stercoricanis
g__DTU049,f__DTU049,rank_5,g__DTU049,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__DTU049,g__DTU049,
g__GR16-43,f__UKL13-2,rank_5,g__GR16-43,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__UKL13-2,g__GR16-43,
g__Oceanimonas,f__Aeromonadaceae,rank_5,g__Oceanimonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Aeromonadaceae,g__Oceanimonas,
s__Alicyclobacillus_acidoterrestris,g__Alicyclobacillus,rank_6,s__Alicyclobacillus_acidoterrestris,Root,d__Bacteria,p__Firmicutes,c__Alicyclobacillia,o__Alicyclobacillales,f__Alicyclobacillaceae,g__Alicyclobacillus,s__Alicyclobacillus_acidoterrestris
g__Cetobacterium,f__Fusobacteriaceae,rank_5,g__Cetobacterium,Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,
s__Cetobacterium_ceti,g__Cetobacterium,rank_6,s__Cetobacterium_ceti,Root,d__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__Cetobacterium_ceti
s__Streptococcus_azizii,g__Streptococcus,rank_6,s__Streptococcus_azizii,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__Streptococcus_azizii
g__Geosporobacter,f__Thermotaleaceae,rank_5,g__Geosporobacter,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Thermotaleaceae,g__Geosporobacter,
s__Geosporobacter_ferrireducens,g__Geosporobacter,rank_6,s__Geosporobacter_ferrireducens,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Thermotaleaceae,g__Geosporobacter,s__Geosporobacter_ferrireducens
g__Intestinimonas,f__Oscillospiraceae,rank_5,g__Intestinimonas,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Intestinimonas,
s__Intestinimonas_massiliensis,g__Intestinimonas,rank_6,s__Intestinimonas_massiliensis,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Intestinimonas,s__Intestinimonas_massiliensis
g__Rhodoplanes,f__Xanthobacteraceae,rank_5,g__Rhodoplanes,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Rhodoplanes,
s__Desulfovibrio_D_aespoeensis,g__Desulfovibrio_D,rank_6,s__Desulfovibrio_D_aespoeensis,Root,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio_D,s__Desulfovibrio_D_aespoeensis
g__Leptospira_A,f__Leptospiraceae,rank_5,g__Leptospira_A,Root,d__Bacteria,p__Spirochaetes,c__Leptospirae,o__Leptospirales,f__Leptospiraceae,g__Leptospira_A,
s__Leptospira_A_wolbachii,g__Leptospira_A,rank_6,s__Leptospira_A_wolbachii,Root,d__Bacteria,p__Spirochaetes,c__Leptospirae,o__Leptospirales,f__Leptospiraceae,g__Leptospira_A,s__Leptospira_A_wolbachii
s__Mycoplasma_G_meleagridis,g__Mycoplasma_G,rank_6,s__Mycoplasma_G_meleagridis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_G,s__Mycoplasma_G_meleagridis
g__Prauserella,f__Pseudonocardiaceae,rank_5,g__Prauserella,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Pseudonocardiaceae,g__Prauserella,
s__Xanthomonas_cassavae,g__Xanthomonas,rank_6,s__Xanthomonas_cassavae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Xanthomonas,s__Xanthomonas_cassavae
f__Marinifilaceae,o__Bacteroidales,rank_4,f__Marinifilaceae,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,,
g__Odoribacter,f__Marinifilaceae,rank_5,g__Odoribacter,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__Odoribacter,
s__Odoribacter_laneus,g__Odoribacter,rank_6,s__Odoribacter_laneus,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__Odoribacter,s__Odoribacter_laneus
s__Psychroflexus_torquis,g__Psychroflexus,rank_6,s__Psychroflexus_torquis,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Psychroflexus,s__Psychroflexus_torquis
g__Tc-Br11,f__Haloferacaceae,rank_5,g__Tc-Br11,Root,d__Archaea,p__Halobacterota,c__Halobacteria,o__Halobacteriales,f__Haloferacaceae,g__Tc-Br11,
s__Flammeovirga_pacifica,g__Flammeovirga,rank_6,s__Flammeovirga_pacifica,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Flammeovirgaceae,g__Flammeovirga,s__Flammeovirga_pacifica
s__Alkalibacterium_thalassium,g__Alkalibacterium,rank_6,s__Alkalibacterium_thalassium,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Alkalibacterium,s__Alkalibacterium_thalassium
g__Clostridioides,f__Peptostreptococcaceae,rank_5,g__Clostridioides,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Peptostreptococcaceae,g__Clostridioides,
s__Clostridioides_difficile,g__Clostridioides,rank_6,s__Clostridioides_difficile,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Peptostreptococcales,f__Peptostreptococcaceae,g__Clostridioides,s__Clostridioides_difficile
g__Pigmentiphaga,f__Burkholderiaceae,rank_5,g__Pigmentiphaga,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Pigmentiphaga,
g__Fuerstia,f__Planctomycetaceae,rank_5,g__Fuerstia,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Fuerstia,
s__Fuerstia_marisgermanicae,g__Fuerstia,rank_6,s__Fuerstia_marisgermanicae,Root,d__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Fuerstia,s__Fuerstia_marisgermanicae
g__Facklamia_B,f__Aerococcaceae,rank_5,g__Facklamia_B,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia_B,
s__Facklamia_B_sourekii,g__Facklamia_B,rank_6,s__Facklamia_B_sourekii,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Facklamia_B,s__Facklamia_B_sourekii
o__NS11-12g,c__Bacteroidia,rank_3,o__NS11-12g,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__NS11-12g,,,
f__UKL13-3,o__NS11-12g,rank_4,f__UKL13-3,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__NS11-12g,f__UKL13-3,,
g__UKL13-3,f__UKL13-3,rank_5,g__UKL13-3,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__NS11-12g,f__UKL13-3,g__UKL13-3,
f__Trueperaceae,o__Deinococcales,rank_4,f__Trueperaceae,Root,d__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Trueperaceae,,
g__Truepera,f__Trueperaceae,rank_5,g__Truepera,Root,d__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Trueperaceae,g__Truepera,
s__Truepera_radiovictrix,g__Truepera,rank_6,s__Truepera_radiovictrix,Root,d__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Trueperaceae,g__Truepera,s__Truepera_radiovictrix
g__Acetivibrio,f__Acetivibrionaceae,rank_5,g__Acetivibrio,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Acetivibrionales,f__Acetivibrionaceae,g__Acetivibrio,
s__Acetivibrio_clariflavum,g__Acetivibrio,rank_6,s__Acetivibrio_clariflavum,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Acetivibrionales,f__Acetivibrionaceae,g__Acetivibrio,s__Acetivibrio_clariflavum
o__Thermicanales,c__Bacilli_A,rank_3,o__Thermicanales,Root,d__Bacteria,p__Firmicutes,c__Bacilli_A,o__Thermicanales,,,
f__Thermicanaceae,o__Thermicanales,rank_4,f__Thermicanaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli_A,o__Thermicanales,f__Thermicanaceae,,
g__Hydrogenibacillus,f__Thermicanaceae,rank_5,g__Hydrogenibacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli_A,o__Thermicanales,f__Thermicanaceae,g__Hydrogenibacillus,
s__Hydrogenibacillus_schlegelii,g__Hydrogenibacillus,rank_6,s__Hydrogenibacillus_schlegelii,Root,d__Bacteria,p__Firmicutes,c__Bacilli_A,o__Thermicanales,f__Thermicanaceae,g__Hydrogenibacillus,s__Hydrogenibacillus_schlegelii
g__CAG-180,f__DTU089,rank_5,g__CAG-180,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__DTU089,g__CAG-180,
s__Thiobacillus_denitrificans_C,g__Thiobacillus,rank_6,s__Thiobacillus_denitrificans_C,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Hydrogenophilaceae,g__Thiobacillus,s__Thiobacillus_denitrificans_C
g__Marithrix,f__Beggiatoaceae,rank_5,g__Marithrix,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Beggiatoales,f__Beggiatoaceae,g__Marithrix,
s__Marithrix_sp1,g__Marithrix,rank_6,s__Marithrix_sp1,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Beggiatoales,f__Beggiatoaceae,g__Marithrix,s__Marithrix_sp1
s__Helicobacter_G_pametensis,g__Helicobacter_G,rank_6,s__Helicobacter_G_pametensis,Root,d__Bacteria,p__Epsilonbacterota,c__Campylobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter_G,s__Helicobacter_G_pametensis
s__Chlorobium_luteolum,g__Chlorobium,rank_6,s__Chlorobium_luteolum,Root,d__Bacteria,p__Bacteroidetes,c__Chlorobia,o__Chlorobiales,f__Chlorobiaceae,g__Chlorobium,s__Chlorobium_luteolum
f__GWF2-35-48,o__Bacteroidales,rank_4,f__GWF2-35-48,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__GWF2-35-48,,
g__GWF2-35-48,f__GWF2-35-48,rank_5,g__GWF2-35-48,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__GWF2-35-48,g__GWF2-35-48,
s__Brachybacterium_xerosis,g__Brachybacterium,rank_6,s__Brachybacterium_xerosis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermabacteraceae,g__Brachybacterium,s__Brachybacterium_xerosis
g__Demequina_B,f__Demequinaceae,rank_5,g__Demequina_B,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Demequinaceae,g__Demequina_B,
g__Aquabacterium,f__Burkholderiaceae,rank_5,g__Aquabacterium,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Aquabacterium,
f__Geothermobacteraceae,o__Desulfuromonadales,rank_4,f__Geothermobacteraceae,Root,d__Bacteria,p__Desulfuromonadota,c__Desulfuromonadia,o__Desulfuromonadales,f__Geothermobacteraceae,,
g__Geothermobacter,f__Geothermobacteraceae,rank_5,g__Geothermobacter,Root,d__Bacteria,p__Desulfuromonadota,c__Desulfuromonadia,o__Desulfuromonadales,f__Geothermobacteraceae,g__Geothermobacter,
g__Sphingorhabdus,f__Sphingomonadaceae,rank_5,g__Sphingorhabdus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingorhabdus,
s__Sphingorhabdus_marina,g__Sphingorhabdus,rank_6,s__Sphingorhabdus_marina,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingorhabdus,s__Sphingorhabdus_marina
g__Trueperella,f__Actinomycetaceae,rank_5,g__Trueperella,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Trueperella,
s__Trueperella_pyogenes,g__Trueperella,rank_6,s__Trueperella_pyogenes,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Trueperella,s__Trueperella_pyogenes
s__Vulcanisaeta_souniana,g__Vulcanisaeta,rank_6,s__Vulcanisaeta_souniana,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermocladiaceae,g__Vulcanisaeta,s__Vulcanisaeta_souniana
s__Mycoplasma_E_collis,g__Mycoplasma_E,rank_6,s__Mycoplasma_E_collis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_E,s__Mycoplasma_E_collis
o__Acidiprofundales,c__Thermoplasmata,rank_3,o__Acidiprofundales,Root,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Acidiprofundales,,,
f__Aciduliprofundaceae,o__Acidiprofundales,rank_4,f__Aciduliprofundaceae,Root,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Acidiprofundales,f__Aciduliprofundaceae,,
g__Aciduliprofundum,f__Aciduliprofundaceae,rank_5,g__Aciduliprofundum,Root,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__Acidiprofundales,f__Aciduliprofundaceae,g__Aciduliprofundum,
g__Frigoribacterium,f__Microbacteriaceae,rank_5,g__Frigoribacterium,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Frigoribacterium,
p__Aegiribacterota,d__Bacteria,rank_1,p__Aegiribacterota,Root,d__Bacteria,p__Aegiribacterota,,,,,
c__WM88,p__Aegiribacterota,rank_2,c__WM88,Root,d__Bacteria,p__Aegiribacterota,c__WM88,,,,
o__Dam-1,c__WM88,rank_3,o__Dam-1,Root,d__Bacteria,p__Aegiribacterota,c__WM88,o__Dam-1,,,
f__MLS-C,o__Dam-1,rank_4,f__MLS-C,Root,d__Bacteria,p__Aegiribacterota,c__WM88,o__Dam-1,f__MLS-C,,
g__MLS-C,f__MLS-C,rank_5,g__MLS-C,Root,d__Bacteria,p__Aegiribacterota,c__WM88,o__Dam-1,f__MLS-C,g__MLS-C,
o__UBA10121,c__Alphaproteobacteria,rank_3,o__UBA10121,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__UBA10121,,,
f__UBA5542,o__UBA10121,rank_4,f__UBA5542,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__UBA10121,f__UBA5542,,
g__2-01-FULL-41-14,f__UBA5542,rank_5,g__2-01-FULL-41-14,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__UBA10121,f__UBA5542,g__2-01-FULL-41-14,
s__Weissella_viridescens,g__Weissella,rank_6,s__Weissella_viridescens,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Weissella,s__Weissella_viridescens
s__Aeromicrobium_sp1,g__Aeromicrobium,rank_6,s__Aeromicrobium_sp1,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__Aeromicrobium_sp1
g__Neoasaia,f__Acetobacteraceae,rank_5,g__Neoasaia,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Neoasaia,
s__Neoasaia_chiangmaiensis,g__Neoasaia,rank_6,s__Neoasaia_chiangmaiensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Neoasaia,s__Neoasaia_chiangmaiensis
s__Agrococcus_jejuensis,g__Agrococcus,rank_6,s__Agrococcus_jejuensis,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Agrococcus,s__Agrococcus_jejuensis
g__Lutibacter,f__Flavobacteriaceae,rank_5,g__Lutibacter,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Lutibacter,
s__Lutibacter_oricola,g__Lutibacter,rank_6,s__Lutibacter_oricola,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Lutibacter,s__Lutibacter_oricola
p__Chrysiogenetes,d__Bacteria,rank_1,p__Chrysiogenetes,Root,d__Bacteria,p__Chrysiogenetes,,,,,
